ds,dep_var,trend,tv,fb,intercept,depVarHat,solID
2021-11-01,11792915,18245113.7724728,357419.622113279,304707.63831808,-6868714.95621952,12038526.0766847,3_425_4
2021-11-02,11751170,18244840.510179,312715.671727484,241820.327402825,-6868714.95621952,11930661.5530898,3_425_4
2021-11-03,11947059,18244567.2478852,272998.698608566,401430.87042439,-6868714.95621952,12050281.8606987,3_425_4
2021-11-04,12051942,18244293.9855914,373887.542323958,386603.017729033,-6868714.95621952,12136069.5894249,3_425_4
2021-11-05,11991866,18244020.7232976,367546.604310805,302329.499636389,-6868714.95621952,12045181.8710253,3_425_4
2021-11-06,11705546,18243747.4610038,146156.948046808,200604.635061245,-6868714.95621952,11721794.0878923,3_425_4
2021-11-07,11786215,18243474.19871,234675.007854751,275051.280577265,-6868714.95621952,11884485.5309225,3_425_4
2021-11-08,11951193,18243200.9364162,281767.535474902,395065.438710598,-6868714.95621952,12051318.9543821,3_425_4
2021-11-09,11858241,18242927.6741224,190080.635813013,390740.792483275,-6868714.95621952,11955034.1461991,3_425_4
2021-11-10,11915033,18242654.4118285,371389.308660678,299942.192764474,-6868714.95621952,12045270.9570342,3_425_4
2021-11-11,11808494,18242381.1495347,324203.456148461,189142.666522507,-6868714.95621952,11887012.3159862,3_425_4
2021-11-12,11682495,18242107.8872409,143959.277269489,225635.443555548,-6868714.95621952,11742987.6518464,3_425_4
2021-11-13,11792330,18241834.6249471,141996.262208754,389288.051172605,-6868714.95621952,11904403.982109,3_425_4
2021-11-14,11723586,18241561.3626533,199742.946277822,361836.440849436,-6868714.95621952,11934425.793561,3_425_4
2021-11-15,11592801,18241288.1003595,53612.8692017873,377474.451196217,-6868714.95621952,11803660.464538,3_425_4
2021-11-16,11664528,18241014.8380657,341253.836729719,294832.396792227,-6868714.95621952,12008386.1153681,3_425_4
2021-11-17,11730839,18240741.5757719,170735.684218042,399806.222042073,-6868714.95621952,11942568.5258125,3_425_4
2021-11-18,11679154,18240468.3134781,398014.258395615,171697.89994977,-6868714.95621952,11941465.5156039,3_425_4
2021-11-19,11983931,18240195.0511842,403768.889248466,291766.71881385,-6868714.95621952,12067015.703027,3_425_4
2021-11-20,12068173,18239921.7888904,352573.981984114,331203.536444182,-6868714.95621952,12054984.3510992,3_425_4
2021-11-21,12181732,18239648.5265966,428389.182862729,293770.240981597,-6868714.95621952,12093092.9942214,3_425_4
2021-11-22,12014472,18239375.2643028,209978.394465949,313686.079851764,-6868714.95621952,11894324.782401,3_425_4
2021-11-23,11723156,18239102.002009,60871.8836645643,236154.583889714,-6868714.95621952,11667413.5133438,3_425_4
2021-11-24,11662252,18238828.7397152,256955.222890121,158509.295458591,-6868714.95621952,11785578.3018444,3_425_4
2021-11-25,12149634,18238555.4774214,438682.88624943,340283.116543522,-6868714.95621952,12148806.5239948,3_425_4
2021-11-26,12030693,18238282.2151276,244813.756251594,349319.020654738,-6868714.95621952,11963700.0358144,3_425_4
2021-11-27,11656155,18238008.9528338,135997.10220702,180534.408802434,-6868714.95621952,11685825.5076237,3_425_4
2021-11-28,11817687,18237735.69054,282862.434472899,267427.999065185,-6868714.95621952,11919311.1678585,3_425_4
2021-11-29,11905789,18237462.4282461,339774.441318122,294628.031743142,-6868714.95621952,12003149.9450879,3_425_4
2021-11-30,11852899,18237189.1659523,323319.416956211,239819.803633441,-6868714.95621952,11931613.4303225,3_425_4
2021-12-01,12060952,18236915.9036585,421547.139125922,257742.47458967,-6868714.95621952,12047490.5611546,3_425_4
2021-12-02,12128393,18236642.6413647,423578.833589418,224790.301494154,-6868714.95621952,12016296.8202288,3_425_4
2021-12-03,12364068,18236369.3790709,389416.877677661,374099.327664962,-6868714.95621952,12131170.628194,3_425_4
2021-12-04,12315688,18236096.1167771,377035.883492023,315200.755332734,-6868714.95621952,12059617.7993823,3_425_4
2021-12-05,11890419,18235822.8544833,145060.740978078,169020.47535538,-6868714.95621952,11681189.1145972,3_425_4
2021-12-06,11804249,18235549.5921895,240493.289582988,159295.145526554,-6868714.95621952,11766623.0710795,3_425_4
2021-12-07,12085555,18235276.3298957,295155.960199816,379469.8440256,-6868714.95621952,12041187.1779016,3_425_4
2021-12-08,11711982,18235003.0676018,179979.630200422,185204.905459647,-6868714.95621952,11731472.6470424,3_425_4
2021-12-09,11791885,18234729.805308,305829.177565822,202856.094826183,-6868714.95621952,11874700.1214805,3_425_4
2021-12-10,12209134,18234456.5430142,408033.274076811,401438.248486091,-6868714.95621952,12175213.1093576,3_425_4
2021-12-11,12135481,18234183.2807204,376798.971279863,319164.622244531,-6868714.95621952,12061431.9180253,3_425_4
2021-12-12,11906198,18233910.0184266,206173.406198989,273536.441598489,-6868714.95621952,11844904.9100046,3_425_4
2021-12-13,11996044,18233636.7561328,389072.607918793,230886.290670557,-6868714.95621952,11984880.6985026,3_425_4
2021-12-14,12139159,18233363.493839,276658.001955395,409910.483697177,-6868714.95621952,12051217.023272,3_425_4
2021-12-15,11950284,18233090.2315452,246331.113858925,337027.637369037,-6868714.95621952,11947734.0265536,3_425_4
2021-12-16,11918892,18232816.9692514,267814.924547833,314250.211296847,-6868714.95621952,11946167.1488765,3_425_4
2021-12-17,11791217,18232543.7069576,250452.137746007,241369.968265618,-6868714.95621952,11855650.8567497,3_425_4
2021-12-18,11665442,18232270.4446637,247906.584892625,164073.812501178,-6868714.95621952,11775535.885838,3_425_4
2021-12-19,12163508,18231997.1823699,395957.647155823,405855.196392432,-6868714.95621952,12165095.0696987,3_425_4
2021-12-20,12076405,18231723.9200761,415734.219157561,246042.186184485,-6868714.95621952,12024785.3691986,3_425_4
2021-12-21,11959578,18231450.6577823,262413.064682555,256203.120847951,-6868714.95621952,11881351.8870933,3_425_4
2021-12-22,11710135,18231177.3954885,186220.152460249,161596.028397058,-6868714.95621952,11710278.6201263,3_425_4
2021-12-23,11840367,18230904.1331947,74376.3181043979,393148.898883656,-6868714.95621952,11829714.3939632,3_425_4
2021-12-24,11749583,18230630.8709009,347496.190608297,221584.126997144,-6868714.95621952,11930996.2322868,3_425_4
2021-12-25,11972966,18230357.6086071,292785.24681969,391262.45003186,-6868714.95621952,12045690.3492391,3_425_4
2021-12-26,12117511,18230084.3463133,401828.561982649,372711.622528832,-6868714.95621952,12135909.5746052,3_425_4
2021-12-27,12023892,18229811.0840194,229047.023824768,394988.470148354,-6868714.95621952,11985131.6217731,3_425_4
2021-12-28,11828027,18229537.8217256,253946.074773043,268859.304608567,-6868714.95621952,11883628.2448877,3_425_4
2021-12-29,12088159,18229264.5594318,370202.599225732,367987.951117171,-6868714.95621952,12098740.1535552,3_425_4
2021-12-30,12099857,18228991.297138,342861.804578738,370811.340613613,-6868714.95621952,12073949.4861108,3_425_4
2021-12-31,12112077,18228718.0348442,431350.424466406,244160.774959086,-6868714.95621952,12035514.2780502,3_425_4
2021-01-11,12044622,17718833.843492,317278.42123528,109803.559966254,-6151764.28877052,11994151.535923,3_478_3
2021-01-12,12112910,17718569.6268743,167724.110877599,265031.50829528,-6151764.28877052,11999560.9572767,3_478_3
2021-01-13,11969532,17718305.4102566,94639.2796018736,305049.48021501,-6151764.28877052,11966229.881303,3_478_3
2021-01-14,11796209,17718041.1936389,153757.76459503,223811.518628658,-6151764.28877052,11943846.1880921,3_478_3
2021-01-15,11833576,17717776.9770212,120819.268349957,336519.922058446,-6151764.28877052,12023351.8786591,3_478_3
2021-01-16,12113777,17717512.7604035,367861.660922081,363574.819946092,-6151764.28877052,12297184.9525011,3_478_3
2021-01-17,11904830,17717248.5437858,219709.556090843,264300.726899046,-6151764.28877052,12049494.5380051,3_478_3
2021-01-18,11799871,17716984.3271681,108001.92739878,288466.581393246,-6151764.28877052,11961688.5471896,3_478_3
2021-01-19,11587921,17716720.1105503,218376.952544937,116962.378771344,-6151764.28877052,11900295.1530961,3_478_3
2021-01-20,11610872,17716455.8939326,73005.9129207947,214611.437316656,-6151764.28877052,11852308.9553996,3_478_3
2021-01-21,11541748,17716191.6773149,178975.332757271,141477.95035642,-6151764.28877052,11884880.6716581,3_478_3
2021-01-22,11613096,17715927.4606972,176953.184137342,204533.566939688,-6151764.28877052,11945649.9230037,3_478_3
2021-01-23,11915932,17715663.2440795,299208.734055567,323644.25970176,-6151764.28877052,12186751.9490663,3_478_3
2021-01-24,11824708,17715399.0274618,329489.667978871,142351.640269143,-6151764.28877052,12035476.0469393,3_478_3
2021-01-25,12310367,17715134.8108441,382536.030702387,357476.014755601,-6151764.28877052,12303382.5675316,3_478_3
2021-01-26,12421456,17714870.5942264,377376.908773582,345243.60495306,-6151764.28877052,12285726.8191825,3_478_3
2021-01-27,12325532,17714606.3776087,296846.257082341,312924.823683099,-6151764.28877052,12172613.1696036,3_478_3
2021-01-28,12309899,17714342.160991,389592.082502789,166802.478898931,-6151764.28877052,12118972.4336222,3_478_3
2021-01-29,12467420,17714077.9443733,338018.538147019,274337.213004205,-6151764.28877052,12174669.406754,3_478_3
2021-01-30,12218519,17713813.7277556,237971.142662949,181569.924278788,-6151764.28877052,11981590.5059268,3_478_3
2021-01-31,11881975,17713549.5111379,51625.1418021888,120781.830255917,-6151764.28877052,11734192.1944254,3_478_3
2021-02-01,11957736,17713285.2945201,21834.5684410812,336478.858859352,-6151764.28877052,11919834.4330501,3_478_3
2021-02-02,12050643,17713021.0779024,269405.675641883,332685.706930651,-6151764.28877052,12163348.1717045,3_478_3
2021-02-03,11999255,17712756.8612847,207975.337560324,335359.778323145,-6151764.28877052,12104327.6883977,3_478_3
2021-02-04,12240632,17712492.644667,372833.266664593,357774.05413573,-6151764.28877052,12291335.6766968,3_478_3
2021-02-05,11906274,17712228.4280493,244743.876577182,162759.413318199,-6151764.28877052,11967967.4291742,3_478_3
2021-02-06,12106825,17711964.2114316,391645.543971506,146198.993741388,-6151764.28877052,12098044.460374,3_478_3
2021-02-07,12288063,17711699.9948139,258733.585668844,354985.027737057,-6151764.28877052,12173654.3194493,3_478_3
2021-02-08,11922797,17711435.7781962,262459.859930464,115267.130193315,-6151764.28877052,11937398.4795495,3_478_3
2021-02-09,12153946,17711171.5615785,379671.950158131,142436.990188201,-6151764.28877052,12081516.2131543,3_478_3
2021-02-10,12262042,17710907.3449608,226799.657588839,326398.57427934,-6151764.28877052,12112341.2880584,3_478_3
2021-02-11,12250411,17710643.1283431,305766.562373601,269462.739233382,-6151764.28877052,12134108.1411795,3_478_3
2021-02-12,11910803,17710378.9117254,125663.246585272,147110.918827314,-6151764.28877052,11831388.7883674,3_478_3
2021-02-13,12266959,17710114.6951077,361919.998042389,278241.03611802,-6151764.28877052,12198511.4404976,3_478_3
2021-02-14,12359180,17709850.47849,356904.700037792,286737.255248829,-6151764.28877052,12201728.1450061,3_478_3
2021-02-15,11916816,17709586.2618722,86572.933412271,166269.423671444,-6151764.28877052,11810664.3301854,3_478_3
2021-02-16,11719503,17709322.0452545,123769.207044664,104616.689122492,-6151764.28877052,11785943.6526512,3_478_3
2021-02-17,11815434,17709057.8286368,70594.8674684883,300341.30954832,-6151764.28877052,11928229.7168831,3_478_3
2021-02-18,12070369,17708793.6120191,355179.666547655,312816.636551102,-6151764.28877052,12225025.6263474,3_478_3
2021-02-19,12011310,17708529.3954014,344028.247655022,181000.622524777,-6151764.28877052,12081793.9768107,3_478_3
2021-02-20,11997024,17708265.1787837,248075.859874219,217170.194729137,-6151764.28877052,12021746.9446165,3_478_3
2021-02-21,12037637,17708000.962166,379782.928494338,104966.855157684,-6151764.28877052,12040986.4570475,3_478_3
2021-02-22,12406604,17707736.7455483,368799.670749762,310071.314786232,-6151764.28877052,12234843.4423138,3_478_3
2021-02-23,12225810,17707472.5289306,121912.819612491,355666.403973442,-6151764.28877052,12033287.463746,3_478_3
2021-02-24,12021637,17707208.3123129,141414.814048981,301670.610336744,-6151764.28877052,11998529.4479281,3_478_3
2021-02-25,11597088,17706944.0956952,61619.1699379878,117855.124959799,-6151764.28877052,11734654.1018224,3_478_3
2021-02-26,11913718,17706679.8790775,355672.182758759,147652.448556234,-6151764.28877052,12058240.2216219,3_478_3
2021-02-27,12166275,17706415.6624598,261533.766892311,361151.188906595,-6151764.28877052,12177336.3294881,3_478_3
2021-02-28,12044441,17706151.445842,304584.848540019,207315.319725442,-6151764.28877052,12066287.325337,3_478_3
2021-03-01,12085080,17705887.2292243,201331.358779702,323901.448149756,-6151764.28877052,12079355.7473833,3_478_3
2021-03-02,11791196,17705623.0126066,137263.232349249,192713.999760865,-6151764.28877052,11883835.9559462,3_478_3
2021-03-03,12016537,17705358.7959889,353036.842732794,200994.212381975,-6151764.28877052,12107625.5623332,3_478_3
2021-03-04,12104459,17705094.5793712,282338.444464553,289352.177693651,-6151764.28877052,12125020.9127589,3_478_3
2021-03-05,12078798,17704830.3627535,220841.9405909,327340.019434253,-6151764.28877052,12101248.0340081,3_478_3
2021-03-06,12326150,17704566.1461358,381649.551455856,339647.761719865,-6151764.28877052,12274099.170541,3_478_3
2021-03-07,12095998,17704301.9295181,348179.918889038,115562.647186026,-6151764.28877052,12016280.2068226,3_478_3
2021-03-08,12447276,17704037.7129004,327326.343553445,342815.863819086,-6151764.28877052,12222415.6315024,3_478_3
2021-03-09,12527132,17703773.4962827,360906.566349133,361205.390244824,-6151764.28877052,12274121.1641061,3_478_3
2021-03-10,12475158,17703509.279665,372250.486898224,257130.590933764,-6151764.28877052,12181126.0687264,3_478_3
2021-03-11,12330908,17703245.0630473,279057.612586045,216699.189600279,-6151764.28877052,12047237.5764631,3_478_3
2021-03-12,12056127,17702980.8464296,106448.643400512,183310.979595895,-6151764.28877052,11840976.1806555,3_478_3
2021-03-13,12218414,17702716.6298119,243031.247526989,311534.824230796,-6151764.28877052,12105518.4127991,3_478_3
2021-03-14,12014311,17702452.4131941,317164.858501898,122643.180504784,-6151764.28877052,11990496.1634303,3_478_3
2021-03-15,12278558,17702188.1965764,319391.998342637,284234.037947148,-6151764.28877052,12154049.9440957,3_478_3
2021-03-16,12158866,17701923.9799587,151758.728099029,333780.595405864,-6151764.28877052,12035699.0146931,3_478_3
2021-03-17,11968373,17701659.763341,225911.378441941,214943.114201727,-6151764.28877052,11990749.9672142,3_478_3
2021-03-18,12279425,17701395.5467233,376848.037770072,306444.449345711,-6151764.28877052,12232923.7450686,3_478_3
2021-03-19,12040568,17701131.3301056,101054.914943895,318977.008214143,-6151764.28877052,11969398.9644931,3_478_3
2021-03-20,11754737,17700867.1134879,18610.2818020302,263939.268558065,-6151764.28877052,11831652.3750775,3_478_3
2021-03-21,11958562,17700602.8968702,258115.447668797,350500.07110989,-6151764.28877052,12157454.1268784,3_478_3
2021-03-22,11832692,17700338.6802525,306218.876802172,170237.663626786,-6151764.28877052,12025030.9319109,3_478_3
2021-03-23,11960377,17700074.4636348,152389.875732399,344825.0138408,-6151764.28877052,12045525.0644375,3_478_3
2021-03-24,11711790,17699810.2470171,254302.010930867,120981.373846823,-6151764.28877052,11923329.3430242,3_478_3
2021-03-25,11861192,17699546.0303994,301738.529713037,155257.524613811,-6151764.28877052,12004777.7959557,3_478_3
2021-03-26,11764167,17699281.8137817,107033.337095348,214659.504624174,-6151764.28877052,11869210.3667307,3_478_3
2021-03-27,12059918,17699017.5971639,333053.303547059,295312.517184734,-6151764.28877052,12175619.1291252,3_478_3
2021-03-28,12240381,17698753.3805462,354841.490956644,335083.095226523,-6151764.28877052,12236913.6779589,3_478_3
2021-03-29,12134068,17698489.1639285,351874.409788784,191072.130528836,-6151764.28877052,12089671.4154756,3_478_3
2021-03-30,12153183,17698224.9473108,316422.283588612,170683.407573935,-6151764.28877052,12033566.3497029,3_478_3
2021-03-31,12127419,17697960.7306931,141806.884829745,287786.207338941,-6151764.28877052,11975789.5340913,3_478_3
2021-04-01,12009490,17697696.5140754,168205.65929834,271825.36899754,-6151764.28877052,11985963.2536008,3_478_3
2021-04-02,12182088,17697432.2974577,336203.666997301,298429.74032769,-6151764.28877052,12180301.4160122,3_478_3
2021-04-03,11918005,17697168.08084,183795.643132729,182663.744337017,-6151764.28877052,11911863.1795392,3_478_3
2021-04-04,12070851,17696903.8642223,367588.191368403,149363.895406775,-6151764.28877052,12062091.6622269,3_478_3
2021-04-05,12271320,17696639.6476046,357008.642594463,239869.250987273,-6151764.28877052,12141753.2524158,3_478_3
2021-04-06,12248952,17696375.4309869,371801.017400694,138780.831801593,-6151764.28877052,12055192.9914186,3_478_3
